address,x,y
227A SUMANG LANE,34637.1358395172,42827.369167231
226A SUMANG LANE,34653.0023468491,42732.1503885109
43 HOLLAND DR,23501.5176006174,32194.9754988737
58 STIRLING RD,24797.4058796642,30951.8316028919
57 STIRLING RD,24786.8597271694,30966.9506726358
42 STIRLING RD,24547.9064963991,31188.5938251261
119A CANBERRA CRES,27755.917712708,47522.1090263557
119B CANBERRA CRES,27805.9534744471,47557.7791792713
121B CANBERRA ST,28079.5892440919,47725.4249147065
121D CANBERRA ST,28067.3138816878,47631.6015203018
120A CANBERRA CRES,27879.5429033432,47532.4202690292
216B COMPASSVALE DR,34716.4003337529,41381.6185920276
162C RIVERVALE CRES,36365.0326030795,41328.0540071391
162B RIVERVALE CRES,36319.5885852743,41364.5563782658
162A RIVERVALE CRES,36270.6427736292,41364.5476610865
217A COMPASSVALE DR,34728.9813422561,41248.3879172951
217C COMPASSVALE DR,34770.2070625108,41306.6051755678
217B COMPASSVALE DR,34791.5188103821,41245.1642862242
274A COMPASSVALE BOW,34370.5887408545,40390.7649387512
215A COMPASSVALE DR,34672.7971844487,41267.0934101604
286C COMPASSVALE CRES,35022.7524945857,42222.3803664893
278B COMPASSVALE BOW,34379.307887584,40478.9248301852
286A COMPASSVALE CRES,34997.1115170037,42138.1116665062
216C COMPASSVALE DR,34788.452905776,41377.1105390675
278A COMPASSVALE BOW,34340.8074965831,40426.9518872201
286B COMPASSVALE CRES,34930.3361982089,42159.6563870478
216D COMPASSVALE DR,34817.1379042128,41346.7870741375
274C COMPASSVALE BOW,34432.3954793168,40471.8316492718
274B COMPASSVALE BOW,34405.3815762615,40431.5919691231
287C COMPASSVALE CRES,35053.4643582841,42290.1834649388
288B COMPASSVALE CRES,35176.7574183345,42258.734333694
287A COMPASSVALE CRES,34970.9038622295,42257.7245029528
288A COMPASSVALE CRES,35087.1058601271,42281.1364856772
288C COMPASSVALE CRES,35206.1132158265,42252.3473048415
289A COMPASSVALE CRES,35166.990999368,42177.505477583
289B COMPASSVALE CRES,35130.1181783881,42173.5869541429
278C COMPASSVALE BOW,34417.6959540965,40535.6438535322
287B COMPASSVALE CRES,34984.1558816647,42298.2050557155
122 SERANGOON NTH AVE 1,32233.4515241468,38747.2877005339
119 SERANGOON NTH AVE 1,32248.2163979439,38834.6979750842
474 TAMPINES ST 43,41295.5199805517,37993.6909088809
878B TAMPINES AVE 8,38669.5532831429,37004.3003191333
129 SIMEI ST 1,41461.306202407,36486.869894186
879B TAMPINES AVE 8,38626.50376553,37077.5732357241
878A TAMPINES AVE 8,38720.1646813964,37085.8366676904
230H TAMPINES ST 21,40986.1393868756,37601.8087811824
879A TAMPINES AVE 8,38659.4727430418,37110.2737059519
835 TAMPINES ST 83,39189.4831473818,37027.7599739321
821 TAMPINES ST 81,39276.9654900003,36727.1574890185
487C TAMPINES ST 45,41862.7128473455,38091.6020852886
496F TAMPINES AVE 9,40989.0790134547,38052.0022097807
9 JOO SENG RD,33144.0261911778,35237.3545573652
889D WOODLANDS DR 50,23410.7216704814,46608.1068128496
333 WOODLANDS ST 32,22066.6349568432,45721.9283525702
890A WOODLANDS DR 50,23537.2505293312,46663.49589126
890B WOODLANDS DR 50,23452.1971924054,46658.6911817938
717B WOODLANDS DR 70,24129.986033028,47004.9441424292
717A WOODLANDS DR 70,24144.0499911262,46913.0022058934
309 WOODLANDS AVE 1,21623.0042324746,45719.8236380536
780 YISHUN RING RD,27951.4883872401,44878.3831948601
511A YISHUN ST 51,28904.7529277019,44162.2624651026
819 YISHUN ST 81,28101.1921094311,43816.0013018437
506C YISHUN AVE 4,28794.2626799401,44138.3405879233
511B YISHUN ST 51,29012.2046028459,44155.389937792
512A YISHUN ST 51,28868.2591829496,44009.1001112163
506A YISHUN AVE 4,28745.2033028202,44192.008477442
671A YISHUN AVE 4,29003.2191886641,44528.6395487338
511C YISHUN ST 51,29032.5315213315,44122.5390356835
501A YISHUN ST 51,28793.6402491229,44264.1769758426
512B YISHUN ST 51,28978.6208220487,44056.6354045533
251 YISHUN RING RD,28897.9138465133,46272.7124005668
507A YISHUN AVE 4,28726.4648481207,44120.8650951125
506B YISHUN AVE 4,28819.0909016244,44179.5547458082
671B YISHUN AVE 4,29050.7885334818,44507.3803460822
508A YISHUN AVE 4,28693.6466051666,44064.9150601588
501B YISHUN ST 51,28805.0278515648,44314.6740519218
512C YISHUN ST 51,29039.0089909183,44084.3582140561
502A YISHUN ST 51,28895.9335334105,44243.0359091312
508B YISHUN AVE 4,28725.7346027447,44010.6345466506
672A YISHUN AVE 4,28898.0801388156,44503.9800407924
509C YISHUN AVE 4,28789.9493711889,44012.0044150595
502B YISHUN ST 51,28916.2361769723,44292.3775351997
132 BT BATOK WEST AVE 6,18240.7075444832,36973.9763699137
296B BT BATOK ST 22,18433.3889280939,36204.5195482764
215 PETIR RD,21433.2750669243,39677.8932954371
224 PENDING RD,21287.3452780154,39768.0816563368
231 CHOA CHU KANG CTRL,18295.126170801,40228.0784611087
226B SUMANG LANE,34709.4993848046,42727.380638564
121C CANBERRA ST,28131.8204940306,47676.6754817385
125 POTONG PASIR AVE 1,31544.5893838257,35288.9385567382
285 YISHUN AVE 6,28674.8001240334,46846.7482531201
672B YISHUN AVE 4,28946.5226241602,44486.0820371956
813A YISHUN RING RD,27919.5024835709,44448.3074724451
143 YISHUN RING RD,27752.4132855535,45858.5132344533
502D YISHUN ST 51,28839.3758989517,44346.9543117322
455C ANG MO KIO ST 44,30740.4174549636,38954.4772249032
110A DEPOT RD,25320.5636427589,29319.3576545287
218B BOON LAY AVE,14374.9426832097,36938.1662578415
49 JLN BAHAGIA,30565.7722482942,34431.4056859817
121A CANBERRA ST,28022.1725134514,47693.977266591
844 TAMPINES ST 82,39486.7524008574,37134.4395128116
502C YISHUN ST 51,28916.5065911394,44345.9049207363
822 YISHUN ST 81,28075.8588361712,43959.0577510577
455A ANG MO KIO ST 44,30693.3886357984,38911.2325393315
455B ANG MO KIO ST 44,30801.906954689,38928.5294207707
525 HOUGANG AVE 6,34460.0662278878,39646.5671732761
335 JURONG EAST AVE 1,16742.4839992234,36926.1662432849
120D CANBERRA CRES,27886.0029991083,47601.6699954923
120C CANBERRA CRES,27942.5480723539,47635.3250271231
418A FERNVALE LINK,33151.266383687,41436.1034446936
813B YISHUN RING RD,27894.2737861946,44353.2052557282
509B YISHUN AVE 4,28758.2267081738,43956.3115368951
513A YISHUN ST 51,29131.8678052174,44204.0419683885
672C YISHUN AVE 4,29038.5275786379,44460.664679477
260B ANG MO KIO ST 21,28070.7370393062,38987.5529575944
296C BT BATOK ST 22,18522.5685781678,36204.9755959865
410 EUNOS RD 5,35404.5402799826,33412.0601742733
217B BOON LAY AVE,14368.4326755404,36871.7708627786
561A JURONG WEST ST 42,15361.6753202351,37376.7738287039
218D BOON LAY AVE,14507.8765500942,36996.5926678833
561B JURONG WEST ST 42,15352.4949499704,37429.5094643235
217A BOON LAY AVE,14420.2883300679,36875.2037061527
78 LOR LIMAU,30473.1366906436,34123.6044454277
222A SUMANG LANE,34694.7532468895,42554.9588877112
227B SUMANG LANE,34722.2739873324,42814.6428421382
682A EDGEDALE PLAINS,37233.7292445386,42822.8586322982
226C SUMANG LANE,34754.9618358118,42715.8948467821
32 GHIM MOH LINK,22566.7380810278,32485.7262393758
130B CANBERRA CRES,27861.89391445,47338.3954712283
130A CANBERRA CRES,27838.29959739,47380.1606274899
129A CANBERRA ST,27915.5480320342,47434.784440469
128A CANBERRA ST,27995.312674433,47486.1072876789
338A ANCHORVALE CRES,34180.9363046419,42348.9701245222
338B ANCHORVALE CRES,34283.9680974642,42379.0707868263
116 POTONG PASIR AVE 1,31260.1946474919,35444.9630208965
574B WOODLANDS DR 16,23982.7491212422,45712.4327412546
785B WOODLANDS RISE,24896.6278413758,47546.6648664549
509A YISHUN AVE 4,28691.0399264088,43946.4643326793
673A YISHUN AVE 4,28966.016779609,44641.8108134214
226F ANG MO KIO AVE 1,28695.3923413958,38742.4017215297
296A BT BATOK ST 22,18327.9299759259,36248.7276335023
7 JLN BT MERAH,25180.949541064,29968.6846928261
560A JURONG WEST ST 42,15369.8963770252,37273.2622580715
216B BOON LAY AVE,14527.1938194465,36952.1046340764
218A BOON LAY AVE,14336.0671508191,36898.5285170842
683C EDGEDALE PLAINS,37050.9285718007,42880.9925325438
682B EDGEDALE PLAINS,37195.9749896051,42807.8170183245
33 GHIM MOH LINK,22590.7684689285,32453.4128058553
107B CANBERRA ST,28019.8851013863,47866.8388415165
129C CANBERRA ST,27985.3087123306,47317.999329865
338C ANCHORVALE CRES,34316.5736170281,42430.5425525159
502 TAMPINES CTRL 1,40444.6093208808,37610.7454941794
130A LOR 1 TOA PAYOH,29097.8738024365,35507.7346724123
130B LOR 1 TOA PAYOH,29039.1611783411,35505.9111171979
116 MARSILING RISE,22116.2249922538,46633.3712869827
785C WOODLANDS RISE,24944.4628482871,47507.9723040238
513D YISHUN ST 51,29225.1712259287,44159.0857494082
513B YISHUN ST 51,29149.5670692315,44168.9041082338
49 TEBAN GDNS RD,17412.088921872,33694.0033249967
224B SUMANG LANE,34683.1544344574,42632.5683588646
115B CANBERRA WALK,27565.8048701957,47551.2654486392
104D CANBERRA ST,27894.1021969952,47943.2639870029
338D ANCHORVALE CRES,34164.7700231988,42397.308609074
784C WOODLANDS RISE,24866.661841332,47509.2376570832
785D WOODLANDS RISE,24914.521486382,47470.748707382
513C YISHUN ST 51,29166.5939602563,44134.1226535887
727 ANG MO KIO AVE 6,29418.3294816222,39406.753181586
165 BT MERAH CTRL,26149.6874077497,29499.3276351616
811 HOUGANG CTRL,34729.7505122591,39320.1385009885
57 JLN MA'MOR,30611.2881222926,34516.5310607087
682C EDGEDALE PLAINS,37148.4153910782,42830.8330958243
684C EDGEDALE PLAINS,37063.9033970414,42816.7310303338
683A EDGEDALE PLAINS,37131.3525719568,42901.9930044711
29 GHIM MOH LINK,22516.7301355656,32334.3867445402
129B CANBERRA ST,27961.6720806295,47391.9204050582
107A CANBERRA ST,27962.2371536177,47948.6182117146
418B FERNVALE LINK,33216.5431346074,41436.9228898156
110 SIMEI ST 1,41007.1050808895,36100.6059280168
691B WOODLANDS DR 73,24947.8988697985,46886.5492896475
784A WOODLANDS RISE,24864.9902313948,47442.4940591361
675D YISHUN AVE 4,29044.3646079572,44612.8862136249
675C YISHUN AVE 4,28986.29496664,44578.662204437
677B YISHUN RING RD,29040.2359641744,44874.0904078018
149 BT BATOK WEST AVE 6,18097.8872460779,36822.4704617038
443D BT BATOK WEST AVE 8,17294.0001994781,37520.3612086214
345 JURONG EAST ST 31,16637.4498884743,36405.6463955082
326 JURONG EAST ST 31,16458.3048617374,36793.7413325477
164A YUNG KUANG RD,15597.5268393746,34711.1621262226
224C SUMANG LANE,34767.1580777075,42597.2813380864
224A SUMANG LANE,34620.415653972,42646.2678904384
30 GHIM MOH LINK,22493.3820182858,32348.2217556108
104B CANBERRA ST,27783.9383894382,47967.3575441856
108B CANBERRA WALK,27837.3394969469,47758.9567859117
418C FERNVALE LINK,33307.953323205,41429.7695361525
417A FERNVALE LINK,33272.6272869967,41499.0322475806
131A LOR 1 TOA PAYOH,29120.8543150537,35623.3996557426
131B LOR 1 TOA PAYOH,29059.9449617723,35608.6967707761
574A WOODLANDS DR 16,24012.6292812843,45757.8462792002
573A WOODLANDS DR 16,24071.6019376274,45889.331913868
784B WOODLANDS RISE,24832.3500247216,47463.9301176164
693A WOODLANDS AVE 6,24704.7751346231,46718.7160743233
691A WOODLANDS DR 73,25033.3595229806,46886.9896888118
783A WOODLANDS RISE,24708.541985197,47673.5395067502
677C YISHUN RING RD,28973.0898020444,44866.6791709177
591A ANG MO KIO ST 51,30072.4230311923,39216.3560924381
445B BT BATOK WEST AVE 8,17476.1827999884,37020.6610118356
293D BT BATOK ST 21,19315.8127963329,36351.2180834357
424 FAJAR RD,20861.4358224859,40853.553783413
165B YUNG KUANG RD,15647.2040768471,34761.7273960691
165A YUNG KUANG RD,15601.7870278154,34770.6528493762
166B YUNG KUANG RD,15639.8599138139,34828.2778540123
327A SUMANG WALK,35324.2799085462,43805.631006334
683B EDGEDALE PLAINS,37088.7026219964,42950.3807653002
231B SUMANG LANE,34470.8788294429,42665.7151910495
31 GHIM MOH LINK,22513.9177253228,32434.8911304548
128C CANBERRA ST,28064.8088428192,47368.9041762203
128B CANBERRA ST,28067.5585983358,47422.7396595646
115A CANBERRA WALK,27535.0756024066,47585.6458525006
108C CANBERRA WALK,27830.578688764,47666.4923029039
120B CANBERRA CRES,27931.5901844762,47549.3347144946
104A CANBERRA ST,27882.4642480602,47998.1018248945
108A CANBERRA WALK,27772.5461862627,47711.5256447066
573C WOODLANDS DR 16,24034.2875370327,45803.1616883427
691D WOODLANDS DR 73,24925.1035669735,46799.9263458904
573B WOODLANDS DR 16,24044.0033479305,45840.6451356262
691C WOODLANDS DR 73,24964.462963352,46832.9132117815
783C WOODLANDS RISE,24693.3517554244,47584.0615656972
783D WOODLANDS RISE,24666.940487924,47624.3995562568
675B YISHUN AVE 4,29071.7694825595,44530.7855185121
590A ANG MO KIO ST 51,30285.2483330583,39248.2636020295
91A TELOK BLANGAH ST 31,25085.1923251813,28792.3240761198
231 PENDING RD,21263.2829876598,39779.9042702392
129 GEYLANG EAST AVE 2,34108.671917269,33242.2249739673
234A SUMANG LANE,34519.0184836099,42614.5051223449
221A SUMANG LANE,34939.374641899,42539.4721225016
231A SUMANG LANE,34516.8077403475,42657.8779020254
684D EDGEDALE PLAINS,36989.294966205,42834.3483891841
684B EDGEDALE PLAINS,37090.6500338009,42765.2863544878
107C CANBERRA ST,28060.7842603642,47799.6822066624
104C CANBERRA ST,27828.3316844562,47927.0836006794
115D CANBERRA WALK,27518.4788194308,47466.3818848338
115C CANBERRA WALK,27611.3582159579,47525.2439116966
492G TAMPINES ST 45,41551.2051408459,38476.7419893462
783B WOODLANDS RISE,24715.5056796744,47628.5541397017
694A WOODLANDS DR 62,24781.3243485754,46748.5786789339
693B WOODLANDS AVE 6,24765.1816458916,46688.2292228155
674A YISHUN AVE 4,29090.0892705079,44713.0033812225
676C YISHUN RING RD,29019.1060966179,44806.1349403225
450A BT BATOK WEST AVE 6,18119.5044887085,37210.4425409976
292A BT BATOK EAST AVE 6,19240.3296207665,36318.8967499714
449B BT BATOK WEST AVE 9,17735.0141961174,37120.6646442264
446A BT BATOK WEST AVE 8,17525.0503688958,36944.3006398343
448C BT BATOK WEST AVE 9,17752.6928173676,37202.9007583
293C BT BATOK ST 21,19282.8259001737,36389.9385832138
930 JURONG WEST ST 92,12038.9115186976,35907.5920506045
166A YUNG KUANG RD,15606.8610920692,34832.8709600046
81 MARINE PARADE CTRL,36208.2268314576,31665.0934307836
327B SUMANG WALK,35373.5002508042,43785.6801070105
659B PUNGGOL EAST,37551.5792438108,42513.009369161
684A EDGEDALE PLAINS,37187.8070531273,42739.4884676784
659A PUNGGOL EAST,37608.3060157625,42493.9146300256
694D WOODLANDS DR 62,24858.7284211917,46698.9012598544
694B WOODLANDS DR 62,24845.9923800752,46758.2486943714
677A YISHUN RING RD,29112.7171005793,44860.5009608846
590B ANG MO KIO ST 51,30188.1083546067,39244.3529482652
440D BT BATOK WEST AVE 8,17284.3433506126,37470.0466787517
293A BT BATOK ST 21,19245.1522186128,36452.3838247936
443C BT BATOK WEST AVE 8,17373.6352343699,37518.7607587148
440C BT BATOK WEST AVE 8,17376.6854904294,37470.0300616287
292C BT BATOK EAST AVE 6,19129.8282041196,36346.2501387317
93A TELOK BLANGAH ST 31,25106.9105418054,28644.8362427484
92A TELOK BLANGAH ST 31,25128.1738306349,28777.923961794
90B TELOK BLANGAH ST 31,25061.6232818877,28861.0749559421
308 CHOA CHU KANG AVE 4,17924.0516171688,40835.8055457994
327C SUMANG WALK,35417.8421507869,43765.0715449359
220B SUMANG LANE,34911.1281962786,42597.4665176123
233B SUMANG LANE,34398.5999739738,42630.7385987137
220A SUMANG LANE,34822.7635116661,42598.7500919979
234B SUMANG LANE,34493.429234012,42616.4894913584
232A SUMANG LANE,34423.7416508971,42671.6972342785
694C WOODLANDS DR 62,24928.0546953855,46723.2431355752
693C WOODLANDS AVE 6,24785.1312436918,46643.2884102389
673B YISHUN AVE 4,28986.5110800443,44709.4948376231
676B YISHUN RING RD,29053.1365723191,44814.136645034
188A BEDOK NTH ST 4,40025.1566013703,34871.0502682347
186B BEDOK NTH ST 4,39966.2836174965,34694.5512080975
292B BT BATOK EAST AVE 6,19168.4439464062,36324.5479036029
293B BT BATOK ST 21,19200.3518494805,36453.8890213557
445A BT BATOK WEST AVE 8,17530.1361468602,37009.5808110368
443B BT BATOK WEST AVE 8,17373.3423310919,37578.9471612051
449A BT BATOK WEST AVE 9,17782.7591255093,37161.5485784095
357 BT BATOK ST 31,18824.96244343,38190.5603220575
23 LIM LIAK ST,27822.0221416429,29765.7468213253
93B TELOK BLANGAH ST 31,25179.7110659741,28648.0560600534
92B TELOK BLANGAH ST 31,25107.6552855447,28705.7712935489
90A TELOK BLANGAH ST 31,25081.3320978777,28910.93301435
209 CHOA CHU KANG CTRL,18506.7353050811,40531.6287449561
201 HOUGANG ST 21,33601.6518021049,37763.6914017126
997A BUANGKOK CRES,33324.8776965681,40776.918789994
997C BUANGKOK CRES,33371.7541769715,40830.458312992
997B BUANGKOK CRES,33349.4032989508,40871.5238248091
233A SUMANG LANE,34342.4089756021,42605.2613709215
658A PUNGGOL EAST,37615.3527353201,42449.7768573258
659C PUNGGOL EAST,37549.4930230333,42566.0747744627
232C SUMANG LANE,34320.8500593752,42655.5835585911
220C SUMANG LANE,34975.8979584714,42608.6662769467
658C PUNGGOL EAST,37495.963246326,42491.2374268658
233C SUMANG LANE,34423.7462516306,42622.0965142697
221B SUMANG LANE,34871.5270495135,42543.4946770016
232B SUMANG LANE,34378.191937292,42684.2977959011
494G TAMPINES ST 45,41592.7501277924,38354.2666491438
494H TAMPINES ST 45,41540.8774021212,38415.0109813791
673C YISHUN AVE 4,28989.099446672,44757.8903167881
675A YISHUN AVE 4,29087.6093237977,44582.008178696
674B YISHUN AVE 4,29090.4286048738,44760.5010211878
187A BEDOK NTH ST 4,39896.0033267243,34786.7219100557
186A BEDOK NTH ST 4,39907.107741911,34680.938182421
440A BT BATOK WEST AVE 8,17478.0914082378,37479.7869461793
448A BT BATOK WEST AVE 9,17663.5045711864,37218.6649598479
448B BT BATOK WEST AVE 9,17708.9083931092,37250.0535551254
440B BT BATOK WEST AVE 8,17416.402563571,37470.0488580465
442A BT BATOK WEST AVE 8,17462.0435956828,37632.1890893877
326C SUMANG WALK,35440.4919856824,43802.1469797995
363A SEMBAWANG CRES,25879.9383498942,47490.3402046654
494J TAMPINES ST 45,41499.5852436423,38444.0511443373
676A YISHUN RING RD,29113.892860407,44802.5057788063
187B BEDOK NTH ST 4,39882.3866991568,34732.5968831796
377 BT BATOK ST 31,18759.8841294115,37943.4958164748
451B BT BATOK WEST AVE 6,17994.7141925758,37176.4897632115
450B BT BATOK WEST AVE 6,18103.9095154582,37162.5219362285
442C BT BATOK WEST AVE 8,17389.1021740502,37690.668074917
441B BT BATOK WEST AVE 8,17453.239789403,37565.674680613
441C BT BATOK WEST AVE 8,17470.5303145656,37517.5622978993
442B BT BATOK WEST AVE 8,17411.304799486,37690.6664707139
443A BT BATOK WEST AVE 8,17365.4762874832,37624.2277016304
322C SUMANG WALK,35040.2626139699,43593.6418877859
658B PUNGGOL EAST,37540.6137586702,42454.2081506774
322B SUMANG WALK,35074.2462953683,43637.5227155723
322A SUMANG WALK,35090.4543768978,43690.4428648185
52 STIRLING RD,24681.3025553944,30990.950671481
365A SEMBAWANG CRES,26187.0786587559,47301.547379192
304 SERANGOON AVE 2,31834.3869249839,37323.356376484
450D BT BATOK WEST AVE 6,18055.6299021337,37196.8656250257
453A BT BATOK WEST AVE 6,17865.4552523987,37153.3920832295
453B BT BATOK WEST AVE 6,17913.9065759946,37125.4186548218
450C BT BATOK WEST AVE 6,18042.5763498684,37127.570617659
452A BT BATOK WEST AVE 6,17901.0509460736,37195.2488304079
322D SUMANG WALK,35017.8788346518,43540.259637231
365B SEMBAWANG CRES,26224.2712004473,47291.6008657217
362C SEMBAWANG CRES,25763.9870617064,47592.4636250287
351D ANCHORVALE RD,33908.0934956344,41732.1952736024
188B BEDOK NTH ST 4,40035.8747668164,34907.4261494577
451A BT BATOK WEST AVE 6,17941.0571995322,37238.9865814354
320 BT BATOK ST 33,18385.873823503,38141.0123288762
441A BT BATOK WEST AVE 8,17503.7501531271,37576.9749296531
